2014-11-19 02,부산 금정구,부곡동,221251,0.004,0.4,0.007,0.029,25,
2014-11-19 03,부산 금정구,부곡동,221251,0.004,0.4,0.008,0.026,24,
2014-11-19 04,부산 금정구,부곡동,221251,0.004,0.4,0.01,0.023,26,
2014-11-19 05,부산 금정구,부곡동,221251,0.004,0.4,0.009,0.024,21,
2014-11-19 06,부산 금정구,부곡동,221251,0.004,0.4,0.007,0.027,27,
2014-11-19 07,부산 금정구,부곡동,221251,0.004,0.4,0.006,0.031,24,
2014-11-19 08,부산 금정구,부곡동,221251,0.004,0.5,0.004,0.04,30,
2014-11-19 09,부산 금정구,부곡동,221251,0.004,0.4,0.008,0.034,36,
2014-11-19 10,부산 금정구,부곡동,221251,0.005,0.5,0.012,0.032,39,
2014-11-19 11,부산 금정구,부곡동,221251,0.005,0.5,0.013,0.035,39,
2014-11-19 12,부산 금정구,부곡동,221251,0.005,0.4,0.016,0.036,38,
2014-11-19 13,부산 금정구,부곡동,221251,,,,,,
2014-11-19 14,부산 금정구,부곡동,221251,,,,,,
2014-11-19 15,부산 금정구,부곡동,221251,0.006,0.4,0.019,0.04,46,
2014-11-19 16,부산 금정구,부곡동,221251,0.006,0.3,0.02,0.04,43,
2014-11-19 17,부산 금정구,부곡동,221251,0.006,0.4,0.013,0.048,44,
2014-11-19 18,부산 금정구,부곡동,221251,0.007,0.4,0.005,0.054,38,
2014-11-19 19,부산 금정구,부곡동,221251,0.006,0.5,0.003,0.058,38,
2014-11-19 20,부산 금정구,부곡동,221251,0.005,0.6,0.003,0.055,47,
2014-11-19 21,부산 금정구,부곡동,221251,0.005,0.5,0.003,0.052,46,
2014-11-19 22,부산 금정구,부곡동,221251,0.005,0.5,0.003,0.049,49,
2014-11-19 23,부산 금정구,부곡동,221251,0.005,0.5,0.003,0.046,45,
2014-11-19 24,부산 금정구,부곡동,221251,0.005,0.5,0.003,0.045,47,
2014-11-20 01,부산 금정구,부곡동,221251,0.004,0.5,0.003,0.04,42,
2014-11-20 02,부산 금정구,부곡동,221251,0.004,0.4,0.004,0.037,42,
2014-11-20 03,부산 금정구,부곡동,221251,0.004,0.4,0.005,0.032,43,
2014-11-20 04,부산 금정구,부곡동,221251,0.004,0.4,0.006,0.03,33,
2014-11-20 05,부산 금정구,부곡동,221251,0.004,0.4,0.005,0.03,34,
2014-11-20 06,부산 금정구,부곡동,221251,0.005,0.4,0.004,0.033,41,
2014-11-20 07,부산 금정구,부곡동,221251,0.004,0.4,0.004,0.032,41,
2014-11-20 08,부산 금정구,부곡동,221251,0.005,0.5,0.003,0.045,38,
2014-11-20 09,부산 금정구,부곡동,221251,0.004,0.5,0.006,0.037,51,
2014-11-20 10,부산 금정구,부곡동,221251,0.004,0.4,0.009,0.033,52,
2014-11-20 11,부산 금정구,부곡동,221251,0.005,0.5,0.01,0.04,45,
2014-11-20 12,부산 금정구,부곡동,221251,0.005,0.5,0.015,0.043,56,
2014-11-20 13,부산 금정구,부곡동,221251,0.004,0.3,0.034,0.019,53,
2014-11-20 14,부산 금정구,부곡동,221251,0.004,0.3,0.028,0.029,25,
2014-11-20 15,부산 금정구,부곡동,221251,0.005,0.3,0.031,0.029,35,
2014-11-20 16,부산 금정구,부곡동,221251,0.004,0.4,0.028,0.033,38,
2014-11-20 17,부산 금정구,부곡동,221251,0.005,0.4,0.016,0.048,39,
2014-11-20 18,부산 금정구,부곡동,221251,0.005,0.6,0.004,0.062,61,
2014-11-20 19,부산 금정구,부곡동,221251,0.005,0.6,0.004,0.061,64,
2014-11-20 20,부산 금정구,부곡동,221251,0.006,0.6,0.004,0.056,71,
2014-11-20 21,부산 금정구,부곡동,221251,0.005,0.6,0.003,0.054,56,
2014-11-20 22,부산 금정구,부곡동,221251,0.005,0.6,0.003,0.052,57,
2014-11-20 23,부산 금정구,부곡동,221251,0.005,0.6,0.003,0.047,56,
2014-11-20 24,부산 금정구,부곡동,221251,0.005,0.5,0.003,0.044,53,
2014-11-21 01,부산 금정구,부곡동,221251,0.005,0.5,0.003,0.04,51,
2014-11-21 02,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.036,49,
2014-11-21 03,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.034,47,
2014-11-21 04,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.031,40,
2014-11-21 05,부산 금정구,부곡동,221251,0.005,0.6,0.004,0.032,42,
