2014-11-20 08,부산 기장군,기장읍,221231,0.003,0.4,0.015,0.033,32,
2014-11-20 09,부산 기장군,기장읍,221231,,,,,,
2014-11-20 10,부산 기장군,기장읍,221231,0.003,0.5,0.013,0.037,48,
2014-11-20 11,부산 기장군,기장읍,221231,0.003,0.4,0.029,0.027,43,
2014-11-20 12,부산 기장군,기장읍,221231,0.003,0.4,0.032,0.027,33,
2014-11-20 13,부산 기장군,기장읍,221231,0.003,0.4,0.03,0.029,36,
2014-11-20 14,부산 기장군,기장읍,221231,0.003,0.4,0.031,0.028,46,
2014-11-20 15,부산 기장군,기장읍,221231,0.003,0.4,0.038,0.024,48,
2014-11-20 16,부산 기장군,기장읍,221231,0.003,0.4,0.041,0.025,37,
2014-11-20 17,부산 기장군,기장읍,221231,0.003,0.4,0.034,0.03,32,
2014-11-20 18,부산 기장군,기장읍,221231,0.003,0.6,0.01,0.043,40,
2014-11-20 19,부산 기장군,기장읍,221231,0.004,0.7,0.005,0.049,63,
2014-11-20 20,부산 기장군,기장읍,221231,0.004,0.7,0.005,0.05,72,
2014-11-20 21,부산 기장군,기장읍,221231,0.004,0.7,0.008,0.047,62,
2014-11-20 22,부산 기장군,기장읍,221231,0.004,0.6,0.01,0.044,47,
2014-11-20 23,부산 기장군,기장읍,221231,0.004,0.6,0.011,0.04,32,
2014-11-20 24,부산 기장군,기장읍,221231,0.004,0.6,0.016,0.035,34,
2014-11-21 01,부산 기장군,기장읍,221231,0.004,0.5,0.019,0.032,44,
2014-11-21 02,부산 기장군,기장읍,221231,0.004,0.5,0.019,0.031,48,
2014-11-21 03,부산 기장군,기장읍,221231,0.004,0.6,0.019,0.03,40,
2014-11-21 04,부산 기장군,기장읍,221231,0.004,0.7,0.021,0.029,44,
2014-11-21 05,부산 기장군,기장읍,221231,0.004,0.7,0.02,0.031,44,
2014-11-21 06,부산 기장군,기장읍,221231,0.004,0.7,0.018,0.033,40,
2014-11-21 07,부산 기장군,기장읍,221231,0.004,0.8,0.011,0.039,42,
2014-11-21 08,부산 기장군,기장읍,221231,0.004,0.7,0.015,0.037,42,
2014-11-21 09,부산 기장군,기장읍,221231,0.004,0.8,0.008,0.043,43,
2014-11-21 10,부산 기장군,기장읍,221231,0.004,0.7,0.014,0.039,53,
2014-11-21 11,부산 기장군,기장읍,221231,0.004,0.6,0.034,0.028,46,
